ID del canal,Título del canal,categoria,logo_url
UC2r6quRlj_KdT7QBPjB3GsA,Unzicker's Real Physics,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/ytc/AIdro_n0ra3X0_Cql7mvnHI3UNjtXxCvvvGxK-I-ZfPNZ7h7YQ=s240-c-k-c0x00ffffff-no-rj
UC2sp1aHc43vmHMG2nHAaN0A,Try Catch,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/BXd71rnoCeU0gI3B8udPgGBlzko_nWmxauHTQMdHPGfF3gq83sAQM5j4FC0_Afc9bGkq1SEG=s240-c-k-c0x00ffffff-no-rj
UC2uPNhGken-ogEpJDi4ly6w,SANS Institute,Programación y desarrollo de software,https://yt3.ggpht.com/YnSJNjNwIsPT5Yr964MhPOMoqHfD1h84wYMr4BCgBpyTepFMJQc6rhbRT1aW-t_XiE_n5OEc-Q=s240-c-k-c0x00ffffff-no-rj
UC2x_qNZXKDxNP1j4jvHATRQ,Face the Nation,Noticias y medios (internacionales),https://yt3.ggpht.com/JZyo1WZheiYXPpeIEvtVU3ORcwndwpawICHfzJuUXEiMGZSAZP1oyZoZsPe8Dqa-ZR4KIPQA=s240-c-k-c0x00ffffff-no-rj
UC2zHjOF9Womes-SEjdzTleA,Google Earth,Google,https://yt3.ggpht.com/GckRgVjqJyCj3tY5shPmfxBMbE6xNxabJpJ4Vbs7gsM6FDz8fmPe6cwcZwR3t-0JwwZzEX6ATXY=s240-c-k-c0x00ffffff-no-rj
UC3--kFRGsp1nmMNyBYOQQgA,Obala,"Economía, finanzas y negocios",https://yt3.ggpht.com/ELtYO072hpXkBZhVJslLahjSuE2z2pefa9YO8wRbCi1MM0h5djau0VeLne7q3YmTuZq-UCOegOI=s240-c-k-c0x00ffffff-no-rj
UC30H_TVJ9PDAodjFMc40cBw,Nicolás Uribe #SoyEmpresario,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/biq5VhU-BSbwSC_rze483spObOmKPpPnBJfqql6bQ1z8GraL7oDZ12vRDu1ZM5_6r_ldXLrkFQ=s240-c-k-c0x00ffffff-no-rj
UC32TdiIsh_5X8tKr_9rKQyA,N+ UNIVISION,Noticias y medios (internacionales),https://yt3.ggpht.com/Ib5ULCpmO4UanuV-T1Mq1tOvjtUIvEWo2Wf0jDHTBQpSQN62adoobhmd4AGebaMZFW8ZsLxr7eE=s240-c-k-c0x00ffffff-no-rj
UC33zWTF5ynWJVwxZW9V562Q,Whealth,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/hcpDYrjoKPd4FPYHoBBS4cnoGyGBL3WBKNrw_QJA8tOudwGhvjL4L9S9BEV4GKaBg5NObm1Qjg=s240-c-k-c0x00ffffff-no-rj
UC37rp97Go-xIX3aNFVHhXfQ,DVCorg,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/oJJrj83WXNZWc0D57Iq-jacWl_Ane2AJSyKtZNA6TlbL79hS4WntjRJ_PEqCVErR9GknA_jE=s240-c-k-c0x00ffffff-no-rj
UC3BGlwmI-Vk6PWyMt15dKGw,O'Reilly,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/9mXgCo6oQkKHVGnZDNo4WiBreYPeY4m5kpE0IrNQCbEowMGQE5vo9BVvujqIQ4KeYmXmKogDJck=s240-c-k-c0x00ffffff-no-rj
UC3DjqME0vAlFvh5Ft9EzfGA,pluralidad z,Noticias y medios (Colombia),https://yt3.ggpht.com/ytc/AIdro_mF3pbVqp40e-_lt60KMyuB878Rtwq7Dsiv2eLIN2K2Cpk=s240-c-k-c0x00ffffff-no-rj
UC3EmxrWVl7K8xBH_UVIWY4Q,The Mirror,Noticias y medios (internacionales),https://yt3.ggpht.com/11YLTtRztznyniIztWg48DSuMl2ZZCIc84WcNAELv-7v5MdaNX6lBrgT9c6QPDN5iWArbwfSJAA=s240-c-k-c0x00ffffff-no-rj
UC3JOLlK2PB27Lb6IORByTsQ,Sabin Ingeniería Civil,"Automóviles, mecánica e ingeniería aplicada",https://yt3.ggpht.com/4d7aSrmvF-AQ6ObXR2CmPKD6Qy61_eiaaKm4C2pJvhNPrrVbJ0bRBE68uOfgcXcdOwt77meC_w=s240-c-k-c0x00ffffff-no-rj
UC3NUgxBBl05tthfGBS6kPkA,NoticiasUnoColombia,Noticias y medios (Colombia),https://yt3.ggpht.com/sMVSyjIrjkHbQL3Ll7MMzk_cCAfiZ0PSsm4SlvJ6t2ShC-8SEykGo9v21ZEU8QSVmznJ50U_=s240-c-k-c0x00ffffff-no-rj
UC3PAAgmwwCJ6QaVEDr3ndXg,Mobile Instinct 2,Sin clasificar (requiere revisión manual),https://yt3.ggpht.com/ytc/AIdro_mNdr9wGvDZTOwvRgJkfAVmt2mHDswZvo48pWUtaApP6A=s240-c-k-c0x00ffffff-no-rj
UC3RG7pgqTmG-eZnHOry1sYQ,MagicLab,Robótica y espacio,https://yt3.ggpht.com/JdWD7DDQNxb7i0ZS9Aq7YdBg83SsISSVq53z8F17jkMHeb6VWdUBaMkPfcSy57-v0xN0X5rd=s240-c-k-c0x00ffffff-no-rj
UC3ScyryU9Oy9Wse3a8OAmYQ,FRONTLINE PBS | Official,"Historia, documentales y cultura",https://yt3.ggpht.com/jFMDozYJNM8EbQmokJA_ki7TQmnUCwB7fEEaw6d8YRLchiLorMqyNbJwoKE0wJ11q2T0f7Fj6g=s240-c-k-c0x00ffffff-no-rj
UC3UwrWtAFlAkFl_3Nia756g,numiqo,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/TX_WJExd_RuSDd9iN9-8o6gSKxsUihwb0Ii-OZcuSg9-uqcGI6BnvIgrOaF5XIfL8BSra33h=s240-c-k-c0x00ffffff-no-rj
UC3VydBGBl132baPCLeDspMQ,Packt ,Programación y desarrollo de software,https://yt3.ggpht.com/BI2C5Ql8ELlcXI1T4gjieXJJDIjMsveRC2pt0hD3FFHXwY-dQVEgP-KqfTW4B3e5VPgPEZBGvNo=s240-c-k-c0x00ffffff-no-rj
UC3YxJzFvjfjRZN0a7HR6x1w,The Open University,Universidades y academia,https://yt3.ggpht.com/Z2hxhNXzkmLful7aWNJHW92gGOkjnOdOe0XMDEPEEwXgpA4v-AlH0tLwpaLJt___KlvGnVkF=s240-c-k-c0x00ffffff-no-rj
UC3aj05GEEyzdOqYM5FLSFeg,midulive,Programación y desarrollo de software,https://yt3.ggpht.com/SS1FGBHFbo0M7MrysjItZ_UHiDlj49tBhHj3lPwP4RCirswxAIckWChXxM9zEqLb8r0p3cy4tE4=s240-c-k-c0x00ffffff-no-rj
UC3cvRkdfO-76JKosmx1tiXw,ICTP Quantitative Life Sciences,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/RrvEroiLrusR58EmajyNzE-ifeY7OwAX_wotNwty1ZFbTgfA6EuxVZbiK-1e0WKF2Xc_f5Io=s240-c-k-c0x00ffffff-no-rj
UC3ew3t5al4sN-Zk01DGVKlg,Valence Labs,"Salud, medicina y anatomía",https://yt3.ggpht.com/qhMxW3bCIwq4bKksnBpfmPmtK4zzY11-CZvMw5yUnvKBaRvmQzY2qO0OE-Mszelx9OsbJFYq=s240-c-k-c0x00ffffff-no-rj
UC3gKQ6jBqtv3-rK9F9Jmj2g,yourgenome,"Salud, medicina y anatomía",https://yt3.ggpht.com/WTzlW8nGdTJd-GGifM62sZ6X5Tf-v_D6QhJfLAqIRq8VLv2blBnJIG-88MlOQ2WWmmM-371Z6A=s240-c-k-c0x00ffffff-no-rj
UC3gVJ2PaX2z7MiaEX_1us6w,Yamil Lima,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/ytc/AIdro_k11HyibsN_F65kYTJ1s7Vrpb1a68skxpkYFKUH8RjZry6Q=s240-c-k-c0x00ffffff-no-rj
UC3hJTjBT8S56rG78unBQQIA,SuperHuman Fitness,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/ytc/AIdro_msjEpebnk5ZYbafTAgHzLhHfmdNPZgyUMDp8I3v6Y8J2M=s240-c-k-c0x00ffffff-no-rj
UC3jXKn8og2bSmbqLG3B32ow,Museo Nacional del Prado,"Historia, documentales y cultura",https://yt3.ggpht.com/HqmSNzXPNP_Tz7WpCn_6FR44eR_uXC_J3LDnIKQxwlkz5ROEafVptHq2pKrulpYjIMVz9NNW2lw=s240-c-k-c0x00ffffff-no-rj
UC3nCLUMQXzQyJs670Dm6NjQ,European Aquatics,Deportes y actividad física competitiva,https://yt3.ggpht.com/FkTmka4CFM_96SSDHZSM4GO92sBbR8JQFcS6ZA1wHLJxz8yqk7d6VwlwXdbsku5wxXX-bnbHLA=s240-c-k-c0x00ffffff-no-rj
UC3oNtC9QX9Ubht2t8O03_oQ,Robledosoyyo,Política y gobierno de Colombia,https://yt3.ggpht.com/ytc/AIdro_mIQMO8QxNkzvF-GW8V8wrxM6zJIMsj_bPkah0FA_FvWA=s240-c-k-c0x00ffffff-no-rj
UC3q8O3Bh2Le8Rj1-Q-_UUbA,Databricks,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/heZWOVKeX2BijQFWpK1q8w2zZ2L3Dxfss9-Wik9HExDtv_MREfarcZN92xNrRPdtDvOT_U3U=s240-c-k-c0x00ffffff-no-rj
UC3sH8ShnMyB5MxavG1DaklA,Algorithmic Simplicity,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/Ufdq9u13Zkvn3MyLLKkICgDSpZRnjxnHbmEllsIU5VWhSxS5nxx09DBbpl8ftfPWF53kdRmx7g=s240-c-k-c0x00ffffff-no-rj
UC3ujv11LknVLvcJfP1_oj0A,Innovación y Transferencia Tecnológica EAFIT,Universidades y academia,https://yt3.ggpht.com/ZVucyQhQ74cAjhSrXcf4wfJqcqPxrpCIDswHeTSvcY5_jbarUnkOpZc7A6v-y5v0YoT3A51_=s240-c-k-c0x00ffffff-no-rj
UC3vmE_zp05veo-4drun2wNQ,Black AI Coaching India ,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/S8bfOAGIfjX3nRQ1zSVyvF-r-x77t_NnXlOacrruJ3A9t4qCXSwIQ0pVj7nc6Dcr4NT9CxVF=s240-c-k-c0x00ffffff-no-rj
UC3xfbCMLCw1Hh4dWop3XtHg,Posit PBC,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/G3zV3GvCFfRA8fH-Uz11p37eUOoN93OWgX5w1UY4Pm3mPiCa7y3NA_9ndnfoMRB22DpULOfO=s240-c-k-c0x00ffffff-no-rj
UC415bOPUcGSamy543abLmRA,Cleo Abram,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/RdjombbmvvGQGTokXHgVRF7qijHDLcnXs7h4S6N0oOua-veEap9RO7htFE30v7xnWDM1GUlCmI4=s240-c-k-c0x00ffffff-no-rj
UC4514FwdRy5gI6CdC9GPb0w,Chris Bumstead,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/eOFGdfKBfeSmeEo_BLGsXiBnhzXk1b29Z5S7NsMxfgjiJR4DRF1FiCVNg3EgSTJUwywJBCKEcQ=s240-c-k-c0x00ffffff-no-rj
UC471PiF0kKzg5pb_HoT2xHA,American Physical Society,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/8F1JFSqQHvND-HoDABsg4y3Zmz2d2QOiyCW6qhetEUPOQM9LAlrfSerfXh0J1enTCpTmymOFzw=s240-c-k-c0x00ffffff-no-rj
UC48FRTgxUJm0f2HIqdXTaHQ,arcangel nb,Sin clasificar (requiere revisión manual),https://yt3.ggpht.com/ytc/AIdro_njvYw7I-KajlI3eyH7N3a5NR92ooCGIX9J2r0fg5o=s240-c-k-c0x00ffffff-no-rj
UC4AYRvDw3yh-ChonxxW6VLA,Ssali Jonathan,Programación y desarrollo de software,https://yt3.ggpht.com/OXaFTqrdkdiNAoZyk6ZJtS8PYdOU63xzJ6oi5IumYalg_i4cPsgQTfhYisLSnQqdsk1_rEtl=s240-c-k-c0x00ffffff-no-rj
UC4B56Bqgk8dUTfqXHeRNNHg,Escuela de Gobierno - Universidad de los Andes,Universidades y academia,https://yt3.ggpht.com/TLu0IaSKxHug-oaFHgBQtYakA0DYlIxBRG8PQI_4jKBoLilivMe9PISCzqK5BP9sjZhMEu0VlA=s240-c-k-c0x00ffffff-no-rj
UC4BBy3YOBNJwlvD5c82pORA,Machine Learning Colombia,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_mVrX46sk-kS_BVNZ-bK_Q7-NYwiPqnGpZ38Lgg0morwl0=s240-c-k-c0x00ffffff-no-rj
UC4FBA16OIE-cuHLATrdxJpA,Columbia Engineering,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_l2ssqmQAVqyGFaII20vf3wd1kqtSbCePdrmrQVcrnmsg=s240-c-k-c0x00ffffff-no-rj
UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,Programación y desarrollo de software,https://yt3.ggpht.com/mNbmN9qWmMpQ-XN37IejdhwF5rn2-WD6fjRY8ZKcYUFer6F5Y-2vQTCDs3HpCHmOBtpeeWgu6g=s240-c-k-c0x00ffffff-no-rj
UC4GJndVHEhdmqLFBHOCi97A,Jordan Yeoh Fitness,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/ytc/AIdro_mtO9nXuX2HC11wQ8u6Vaktf4-3QkS1xCDPGa6qGbAVN4k=s240-c-k-c0x00ffffff-no-rj
UC4KCK3uQE1WNbmmn0qI23fQ,Scan AI Solutions,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/rtsXIPNu0duHm4hWntYNgDHU_3OdQbPVC32Ge801a_PyRaqeqIFUD8EmqBNUX-SRyeJFaQSMLEM=s240-c-k-c0x00ffffff-no-rj
UC4MZ7zUHb5eAxU75Dc_nqdQ,Tiff In Tech,"Economía, finanzas y negocios",https://yt3.ggpht.com/ms-9sJ3mCrh9r95RVXrTTeKI3jF-IjRq3J2kIdB26l8-0sIZ5n_sl6sfngNBMCSG2aml7SPojQ=s240-c-k-c0x00ffffff-no-rj
UC4O4jH5PBsZagQ6aPWPibRQ,RFI Español,Noticias y medios (internacionales),https://yt3.ggpht.com/ytc/AIdro_l0sUJCIXZ9KL8T0zih_RWi0_NJLFYEwK_luVxOoQaO=s240-c-k-c0x00ffffff-no-rj
UC4OBPrauKYyB69XAjLzktrg,Tommy NESS,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/xGdq2RHyL9LsV-p6Uo1WEv-yIjtoqzI5L1koPFuGhP7KY7sPEVOGp-LMoazOU8GKhAcNo07Fag=s240-c-k-c0x00ffffff-no-rj
UC4SUWizzKc1tptprBkWjX2Q,South China Morning Post,Noticias y medios (internacionales),https://yt3.ggpht.com/4Q9yos_fKmzf0o36ETS4IZelXBRLwJ5_4pSGvWNbLLhhGNs4RqmAmsYKPkc-Dx_EgVTCxaBOmdU=s240-c-k-c0x00ffffff-no-rj
UC4XfovIwV4O9M5KMng_cTGA,Dylan Shannon ,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/uMQL57QTlo2CODre8aiLmnp2r0u-Wr-xNE8Yvh-um9QliJrge8nVDE-aLfDLLWePwzqZoAyR8ZY=s240-c-k-c0x00ffffff-no-rj
UC4a-Gbdw7vOaccHmFo40b9g,Khan Academy,Plataformas de educación online,https://yt3.ggpht.com/ytc/AIdro_l3GggKOWViCBpDs9APIsK6MHB2Mu-ECo5dUEU-Vay2gg=s240-c-k-c0x00ffffff-no-rj
UC4a_QbtpiVJpxBLQ3ScKw2A,Jennifer Pedraza,Política y gobierno de Colombia,https://yt3.ggpht.com/jUyFlDSbpfWYGucWOaUIwT3g861kkfADQWfxfCphjsZhoIoIUGQST7iPDBt9uTF_XmIllNwNtg=s240-c-k-c0x00ffffff-no-rj
UC4cyRkUXj9PoV0x2tQwMjOQ,Institución Universitaria ITM,Universidades y academia,https://yt3.ggpht.com/LkIp88oAmvi875U6CLBqktW5Za9--vRzo06DfekI2CC2WJyi2G8I2dBwTJEFFfT2Ey1No3BoIQ=s240-c-k-c0x00ffffff-no-rj
UC4e35vN3-tSBZMNLE-wm45A,AI for Good,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_kBxoahJRCGB_tikN3cFHbejvDunuwzRrGr1jpCvgyaog=s240-c-k-c0x00ffffff-no-rj
UC4jmaY21ri9n3DteRwuoJaA,David Armendáriz,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/rjFZ20j6Qq_iAOZQv9TgM-lVRa1Dk9oEr_6qJYKDEUKYYkoOHru2a0X-LRS_b5OhSwiiTyJn=s240-c-k-c0x00ffffff-no-rj
UC4lKKWrLu8aPjOsVSXlppRA,Bloomberg Intelligence,"Economía, finanzas y negocios",https://yt3.ggpht.com/eFqnyLH3-4_0vXTWzp0MlyL21x_8L6_52LiJMhBusaDVZpry9f6JwTw5pGEF_bD2NPlN-RoEBw=s240-c-k-c0x00ffffff-no-rj
UC4oFlSYpDywInX0lxpiBPwA,LIGO Lab Caltech : MIT,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_l5W7U3jcCify_Dq5hGCfx2A9W0G8H-88fZSV5VTBTdJQ=s240-c-k-c0x00ffffff-no-rj
UC4oQAvXFuNlKivYjUynQKTA,RevistaSemana,Noticias y medios (Colombia),https://yt3.ggpht.com/vYYPGQAV4z-_ZuemdeZaHfnKI3cYUAPdHviMH01MGtBfrdi3gz41Z8GNubQygrJ-xrRlPmpC5_8=s240-c-k-c0x00ffffff-no-rj
UC4opLNY6fMaSfVtmO3UWmjQ,Rigetti Computing,Empresas de computación cuántica,https://yt3.ggpht.com/ytc/AIdro_lnCGz6ks2UzrgZIOFBXuiRThdWhNmjw8__IERnOzXVng=s240-c-k-c0x00ffffff-no-rj
UC4p_I9eiRewn2KoU-nawrDg,The Straits Times,Noticias y medios (internacionales),https://yt3.ggpht.com/ytc/AIdro_ldr-Sqf6ceT8nOEA2akHeCKJe8zMqWWdBSlPjWD8iIZUk=s240-c-k-c0x00ffffff-no-rj
UC4t16wD2e2jNL4IvUSLdeHw,FORO DE PRESIDENTES,"Economía, finanzas y negocios",https://yt3.ggpht.com/ah7K9EmCE2nh6Ub6p7pY3gDh6gmWJ3Pt-YDpYEusykpu0j3QBIsW-XyXuL06aKyARuE8Non7yw=s240-c-k-c0x00ffffff-no-rj
UC4vO1hA1s63OpA4TQxFRVow,Sierra,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/IdNOx9jSMey3DMV1xJF_ycOPjw43st7iNkJqCLHRdQ6Gs3V4zN-NMOk73kCbME1ib1o_6IKCAA=s240-c-k-c0x00ffffff-no-rj
UC5-pBdfdA3KUo-vq72l-umA,Mistral,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/Tlufud2IL3X1u_gNBONAUNhkA8SjOli1saaSpMTklunp_z3dDvJNVWNG8A87SBpd-CT4Q0E1ImM=s240-c-k-c0x00ffffff-no-rj
UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,Noticias y medios (internacionales),https://yt3.ggpht.com/I2UXf4n7ukd9hl7UQDsPKN0QXQ9X_NoujZfOY_qPhbBwyJv-K3-rFsrWIDGc3CFylr2cL2c7=s240-c-k-c0x00ffffff-no-rj
UC55-mxUj5Nj3niXFReG44OQ,Platzi,Plataformas de educación online,https://yt3.ggpht.com/jSVrx7B9DIXfx7-Mh16nzdqXcBFoa-FV3fgItxePwv17Dst-U-JuC3_TR6rLq0quRjJPpHy5RQ=s240-c-k-c0x00ffffff-no-rj
UC55ODQSvARtgSyc8ThfiepQ,Sam Witteveen,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/e_RPj4GPULtytcX-hBDLfczyrnig7FRdICa8BjtvaR1GRUs4BlaXBghqrUipqgjkyOdSpu1IJA=s240-c-k-c0x00ffffff-no-rj
UC55hrNR25elfo4Mu84JtTVQ,European Physical Society,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/ytc/AIdro_nOqAYu1rgCYqcXDa_n4uOJSRWqObwVns9xTKhN-TSWsA=s240-c-k-c0x00ffffff-no-rj
UC57IAcjRVhjC1FoWNf-E5vQ,Plus AI,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/01Nfvregrd_Qnojb2TXsOGZENhZdbD3_Bo2fwDHtcXJTHj_WGjttQll5x6FwrRbosGbtmPPT-A=s240-c-k-c0x00ffffff-no-rj
UC5AQEUAwCh1sGDvkQtkDWUQ,Theo Von,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/ytc/AIdro_k6UKS6KWK5qYyoipdDAfb8ayhKQiQUJmDAQR5rNGASXTc=s240-c-k-c0x00ffffff-no-rj
UC5BLG9DsamppspEjj70JdLA,New Media UFM English,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_lVBGdIAVcY3Nw67HFZ3X7szvP_daQq-ki2ERb_Y770t_g=s240-c-k-c0x00ffffff-no-rj
UC5CMtpogD_P3mOoeiDHD5eQ,Codecademy,Plataformas de educación online,https://yt3.ggpht.com/OoIfYjblzMBPeV3kAHvaOYNgQmvJeVUB9q14pRuAhawNFRppUstvr_inYiBzdVB6EuWhK4li=s240-c-k-c0x00ffffff-no-rj
UC5FNiPVkYzw5040Fx3s576A,EFFECTIVE WORKOUT,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/YrO8svzg9UlP6XtARhjyG1aDQdtIzaa3tIlIJ7H4l4UbfsIXaELFP7T63ffWj90GnsPziEK-=s240-c-k-c0x00ffffff-no-rj
UC5G0-uMcGFhNts84d24BZqw,TODAY,Noticias y medios (internacionales),https://yt3.ggpht.com/A21Ef7oR-aKxYDM9sHNxu-m6j5tgrxAGPb4rs8S2Cx0XwzReqfW3VvmKejalgNG_eSF4sX_NLek=s240-c-k-c0x00ffffff-no-rj
UC5IDwgTAnDmcisCB7QRWAzw,iC1 - Instituto Carlos I de Física,Universidades y academia,https://yt3.ggpht.com/6pf589NehnYC7sh2ga83SSQgGL6LST4htIMGP9TJLhgo_NDUr2dyZ3jhKEdkXN0FUOPYQvn2JsA=s240-c-k-c0x00ffffff-no-rj
UC5Jnt7OgEHro3W7kr-jjCrw,Big Think Clips,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/9gPVVevFD3ouqKOkf6hVQCW4lkMB_EjSzQjsMYfjGiebn8C7ug1D_shetHjYGAuAYkPinTU7Dw=s240-c-k-c0x00ffffff-no-rj
UC5KQnT2ln3ybgWQMYLzU8DQ,DsCs,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/KPf3G5XWJLrH2oY0OR82nWQyEzyy4rbEu3WLRnuJ1oGuPbmVLGeLOYfftiK0TdpD-c3bM7a4=s240-c-k-c0x00ffffff-no-rj
UC5McUqud5q7bnidHjvoAvTQ,Informándome ,Noticias y medios (Colombia),https://yt3.ggpht.com/T09-TVVuB2zs6TihCyfqPsoxRszACnBEJofADdjZAvjfZv1zON1JzEZODS3poE7pAww6Fq6EDxs=s240-c-k-c0x00ffffff-no-rj
UC5V1iftZnoVE-2wuOvmeE6w,Nadezda Vera,"Economía, finanzas y negocios",https://yt3.ggpht.com/K1DVNxxsxrMZO6Bf4hV3fkRK0OB7ONRA_5RCkoD8SQHf10JMz7O_RJM65Waj6hb2vFfKM0pn93k=s240-c-k-c0x00ffffff-no-rj
UC5WjFrtBdufl6CZojX3D8dQ,Tesla,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/YMRZbg8UjcGgiFOj4qxIWynUkxkV9h5KcpbQGO3yuJnU34Lga3UJeCEAP3T-t7MmNj8Yxsw-EQ=s240-c-k-c0x00ffffff-no-rj
UC5_1muxwS1HDXkReMtQiEZQ,Digital Humanities Initiative,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_ntv0akp-a66C1-SUAuDiqRrGduKI992VqEsDnJSGTAVt4=s240-c-k-c0x00ffffff-no-rj
UC5_6ZD6s8klmMu9TXEB_1IA,CodeEmporium,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_my8kakvGevhYbca7tZuoQo8CGxYuKbn3_5JrYetg9evQ=s240-c-k-c0x00ffffff-no-rj
UC5_MHclD2CEuB5fn9pHZv6w,Juanita Goebertus,Política y gobierno de Colombia,https://yt3.ggpht.com/r0uNieyjngcyojOnb9ufWOyaOKJbevlbyz-WJSueH0qKSMKcCZI_RzqrWENgo2Ju6AC64POehg=s240-c-k-c0x00ffffff-no-rj
UC5_VXFjEFFJOlxUBsq1iA6g,How It's Made,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/HFphvjkd2g9Jp1RFPUEUZP9x7TEpuMvoZ7kbo_mPYSV73roninVK6h8fF_sDVqAS9V_LyiFh=s240-c-k-c0x00ffffff-no-rj
UC5_jaHMRnDNuTHph8-rTKPw,NASA Video Archives,Robótica y espacio,https://yt3.ggpht.com/ytc/AIdro_l2tRMJ4wu8tpx8R7MEDhGZ8eaANrZzpmAwB2wFO-Z-4A=s240-c-k-c0x00ffffff-no-rj
UC5aNPmKYwbudeNngDMTY3lw,BNN Bloomberg,"Economía, finanzas y negocios",https://yt3.ggpht.com/rhk-mPhj_3E3CajG8jzeSpCmnDZ_D3swF_gP0rxrFjrOvR7UFGSEMQfLCQDt5-cyi4P6taaPsc0=s240-c-k-c0x00ffffff-no-rj
UC5fVtWIacioQxBAygvUYIkA,Alvaro Riascos,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_lwbkYev_Yecnti-HL7JxCIximS7lUdH7c8Qte2UbmkCIiU=s240-c-k-c0x00ffffff-no-rj
UC5g-f-g4EVRkqL8Xs888BLA,The Artificial Intelligence Channel,Robótica y espacio,https://yt3.ggpht.com/ytc/AIdro_nOW8Ntn16iwuodQf3p6Nwy7pOSAVqPS93TzkZRUHRTjQ=s240-c-k-c0x00ffffff-no-rj
UC5hVilpkQR32M2eDALqXf3w,SandboxAQ,Empresas de computación cuántica,https://yt3.ggpht.com/OiwZTzBbBw__Rk0o90Vhh7SlB9G6y49vZFexL7KcviJZREgywQgsUQt06kBmbSJALqz3bqgO=s240-c-k-c0x00ffffff-no-rj
UC5iWo9U-vx8ARzcOsWFMA3A,Colombia Sí ,Noticias y medios (Colombia),https://yt3.ggpht.com/AYljCI3Bz1Vj2MilbF8zSM0Wpwkw51TvqvI1sAFAD4TWio2afvMiltRNLd_sh5T4oU7y-KaJxvI=s240-c-k-c0x00ffffff-no-rj
UC5ijz1qoprp3ewxDhW8OsGw,GYM CAIRO,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/KhFSPUDVYkT-oA_2npks9jITnD41oyQkvBEV0sJgDO45r7P_x1Ae3PGMX54JO52FJU-5VDSXGw=s240-c-k-c0x00ffffff-no-rj
UC5l7RouTQ60oUjLjt1Nh-UQ,AI Revolution,Robótica y espacio,https://yt3.ggpht.com/XRZC_XqZoSUtB_Zo9R0w2vDRqGqVv0lKZTRYI6b-7DPKi32MtByVhxgIokLAguhf7fw__K8o3g=s240-c-k-c0x00ffffff-no-rj
UC5opyqV7wblMILfowGlPPnA,Siddhant Dubey,Programación y desarrollo de software,https://yt3.ggpht.com/ytc/AIdro_nRKACBxBGQWJKom6rqlUMu2ILiEnU-2fXd8MiYgD3kS84=s240-c-k-c0x00ffffff-no-rj
UC5qxlwEKM7-5YZudb24l0bg,AI at Meta,Meta,https://yt3.ggpht.com/uELP72OGTAppny8PUu-pz5SRJkZ8aKIs1QogSi3aMwdRme6oZC8V_SHGNvmiExnuWLt5g1cI=s240-c-k-c0x00ffffff-no-rj
UC5rF47-Hqdsp4aymATA9neQ,Muscle Force,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/SoULHYYi_2qViTD6FIbyCCVhu3h-7o9K-B4W0bXkuLtVyQaa9-6eZTqECgwyNgBwH3tTe0re=s240-c-k-c0x00ffffff-no-rj
